ANAL_CODE,KEYWORD_GUBUN,SITE_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
ANAL-211104-0065,1,1,탕온계만해도 만원부터 엄청비싼것도있고 생각보다 안쓴다길래 굳이시켜야하나 고민하다 어느정도 갖춰있는 이걸 시켰어요,미안하다이거보여주려고어그로끌었다신생아용품짱미안하다 이거 보여주려고 어그로끌었다아가드 신생아 위생용품 정리세트 1입 블루  핑크 수준 실화냐진짜 세계관최강자들의 싸움이다,예뻐요필요한것만 모여있어서 구매했어요,받아보니 너무 귀엽네요,아직 사용전인데 귀여워요후기 추가가위는 잘쓰긴했는데 손톱깍이는 손톱이 너무 거칠게 꺽이는둣해요,,,,,
ANAL-211104-0265,0,1,만족합니다,배송,좋아요,구매,저렴하,1.74,1.35,1.15,1.0,0.95
ANAL-211104-0265,1,1,아이보리 구매했는데 흰변기와 잘어울리고폭신해서 만족해요,배송빨라요 박스에 파손없이 잘 왓규요 맘애 들어요,한번썼는데 이음새부분이 튿어져서 스폰지가 다 나왔네요,배송 잘 받았어요,들었다,,,,,
ANAL-211104-0265,0,1,변기,좋아요,그냥,가격,아이가,3.24,2.54,2.34,1.93,1.91
ANAL-211104-0265,1,1,근대지금 38개월 되니까 아이가 먼저 찾아요잘쓰고 있어요,쿠션감 튼튼함은 괜찮아요여러 집 변기에 잘 맞구요,가성비최고입니다저렴한 가격에 너무 푹신하고 좋아요,이동할때 편리해요,받자마사용해보좋네요,,,,,
ANAL-211104-0300,0,1,좋아요,감사합니다,만족합니다,욕실,좋네요,7.32,3.48,3.01,2.46,2.2
ANAL-211104-0300,1,1,접착력은좋아요,아이들 안미끄러질것같아요전체다붙였는데 불빛에 비친곳만 저렇게 살짝보이고 거의안보여요,원하던 용도가 아니라 아쉽네요,좋아요,써보니 좋네요,,,,,
ANAL-211104-0300,0,1,너무,떨어,바닥,말리고,화장실,4.46,4.02,3.84,3.15,2.95
ANAL-211104-0300,1,1,화장실에 붙여놓으면 확실히 덜 미끄러운데 교체시기가 있어요,유용하게 잘 썼어요,접착력에많은문제가있어요마른걸레로 꺄끗하게 닦고 부착한지 3일만에 몇개가 벌써 떨어졌네요,살짝 뜬 스티커 밟고 미끄러져서 넘어질 뻔 한 이후로는 다 떼어버렸어요지난 주에 아버지 댁에 붙여드린 알록 달록한 스티커로 다시 사야겠어요,최악별 한개도 아까운데요최악입니다물기제거하고 붙여놓은다음다음날 샤워했는데 다 물에 쓸려내려갔어요,,,,,
ANAL-211104-0036,0,1,좋아요,배송도,생각보다,조금,좋네요,3.03,1.67,1.39,1.36,1.23
ANAL-211104-0036,1,1,많이파세요,충돌 방지 완전 잘 되고 접착력도 엄청 강해서 좋아요,문콕 방지효과는 정말 뛰어난데 이게 문손잡이가 작은 문은 문손잡이를 감싸고 놓아주지 않는 형태라 문을 닫을때는 자꾸 벽지랑 함께 당겨가서 불안해서 떼어냈어요,좋아요,사진 그대로예요벽지에 손잡이콩 이제걱정없이문 확확열어요,,,,,
ANAL-211104-0036,0,1,좋아요,벽에,너무,좋네요,생각보다,9.89,6.73,5.28,4.31,3.72
ANAL-211104-0036,1,1,소음도 잘 잡아줘서 너무 좋아요,아주 좋아요,대박좋아요문쿵쿵소리 시끄러웠는데 소리도 안나고 좋아요접착력도 좋은것같아요,사이즈가커서좋아요사이즈가 커서 좋아요,좋아요좋아요좋아요,,,,,
ANAL-211104-0126,0,1,좋아요,아기가,아이가,너무,튼튼하고,17.73,7.46,6.58,5.59,5.51
ANAL-211104-0126,1,1,미끄럼방지도 되어있고 잘 쓸게요,튼튼한데 폭도 널찍해서 올라서도 안정감이 있고  바닥에 미끄럼 방지가 되어있어 낙상 걱정도 덜합니다,넓고 좋아요,생각보다 낮아요,고무발판이 사이사이 있어서 미끄럼 방지가 덜될꺼 같았는데 생각외로 아주 좋네요,,,,,
ANAL-211104-0126,0,1,미끄럼,있어,아이,,,1.37,1.27,0.99,,
ANAL-211104-0126,1,1,아이가 편하게 쓰고있어요,아이가 올라가는 부분에도 미끄럼 방지 패드가 있어서 안심이 됩니다,괜찮아요,안정감이있어요조카를 위해 선물로 보내줬는데 받아보고 굉장히 좋아하네요제품이 견고하고 무엇보다 미끄럼 방지가 잘 되어 있어서 만족스럽다고 합니다디자인도 예쁘고 아이가 올라갔을때 안정감이 있어서 그런지 요즘 손씻기를 자주 한다고 하네요,,,,,,
ANAL-211104-0045,0,1,만족합니다,좋아요,안전,,,1.83,1.34,0.48,,
ANAL-211104-0045,1,1,에어쿠션은 모서리보호대보단 딱딱하긴 하지만 벽에 부딪히는거 보단 훨씬 조으네요,좀 푹신한건 아니지만 그래도 없는거 보단 나을꺼 같아용,문열리는 가구 모서리에 사용하니 개방도 되며 모서리도 보호됐어요,아이들 있는집에는 필수입니다보호대 붙여놓으면 안전합니다,좋은제품 판매해주셔서 감사합니다 가성비 매우 만족스럽구요,,,,,
ANAL-211104-0045,0,1,너무,붙였어요,양면,모서리,붙여,3.36,2.05,2.0,1.99,1.6
ANAL-211104-0045,1,1,집이 남향이라 해가 많이 들어서 베란다에 블라인드를 설치해 두었어요여름이라 더워서 종일 창문을 열어두다보니 바람이 불때마다 블라인드 아랫부분이 창문틀에 부딪혀 소리가 많이 납니다금속끼리 부딪히며 나는 소리라서 시끄럽고 신경이 거슬려서 블라인드 아랫부분에 에어쿠션을 붙였어요흔들릴때마다 부딪치는 소리가 아예 안나지는 않고 둔탁한 소리가 좀 나긴 하지만 쇳소리가 나지 않으니 살것 같네요제품에 동봉된 양면 테이프를 에어쿠션 전체면에 다 붙여서 블라인드에 붙였어요,다신구매안합니다테이프가 붙어져 나오는게 아니고 직접 붙여야하는 타입이라 불편하고 중요한건 붙이고 한시간도 되지 않아서 다 떨어지네요,얇은거원하시면이건데도톰하지않아요센티보고사셔요얇고 약한것같아요,그때는 테이프가 투명한 색이었는데 이번에는 약간 누렇더니 붙이면 계속 떨어져요테이프 여유분도 없고 일반 테이프로 붙여도 떨어지고 진짜 돈 아까워요,좋네요,,,,,
ANAL-211104-0310,0,1,빨리,리필,아가용,아기,좋아요,2.93,2.89,2.88,2.65,2.65
ANAL-211104-0310,1,1,약해요콤비 네일트리머쓰고있는데 좀 닳은거 같아서 새로 사보려다가 쿠팡에는 콤비 리필이없어서 그냥 이거 사봤어요,또 시간지날수록 파랑을 많이 쓸텐데 다른색깔도 같이 사야하니 좀 불편하네요,아기 손톱을 날카롭지않게 잘관리할수있을것같아요,흑흑근데 반품하려햇는데 반품비가 더 비싸서 불가능이라고 떠요 네일트리머 잇는데 이걸로 또 주문햇어요,계속 긁어서 꾸준히 사용하고있어요,,,,,
ANAL-211104-0245,0,1,샤워기,아니어서,레드,너무,많이,3.18,1.97,1.86,1.86,1.63
ANAL-211104-0245,1,1,레드도 대부분 하얗고 연한 레드 느낌이라 부드러운 느낌으류 색 안튀고 좋음,무엇보다 디쟈인이랑 색상이 너무이뻐서 또또 만족합니당 저희 애기도 들어가서 잘있네용,생각보다튼튼해요구매해서 강쥐 목욕할때 한번 사용주택이라 날씨가 추워지니 따뜻하게 목욕시키고싶어서이래저래 겸사겸사 구매했어요,4키로 강아지인데 크기도 널널하도 높이도 적당했어요,바가지도 따로 주시고 샴푸도 꽂을수있고일단 샤워기를 꽂을수있어서 물 받을때도 넘 편해요다른 저렴한 접이식욕조는 뭔가 튼튼해보이지않고 샤워기 꼽거나 수납할수있는 부분도 없어서 맘에 안들었는데 지금이 욕조는 다 만족해요,,,,,
ANAL-211104-0305,0,1,타일,,,,,1.0,,,,
ANAL-211104-0305,1,1,아기주방놀이꾸미려고샀어요아기 주방놀이 꾸미려고 샀어요가운데 벽부분 리얼하게 해주고파서 구입했어요두장 들어있는데 한장 그대로 붙이니 사이즈 딱 좋아요다른분들 후기에 타일크기가 작다는 글들이 많더라구요,부착력최고유연성도최고방수능력도최고입니다잘부착될까걱정하기도했는데 굴곡이있는것도 재질이부드러워서 너무잘부착도더라구요,잘못 붙혀도 너무 강도가 쌔게 붙지 않아서 초보도 하기 쉽네요,,,,,,,
ANAL-211104-0019,1,1,가격대비나름괜찮습니다,견고하고예쁜데두꺼워서문밑에안들어가요제품은  견고하고  컬러도  예쁜데  저희집 문이 바닥에 거의  붙어서 문 밑으로  들어가지  않아요  문밑으로  들어가서  밀착이 되어야하는데  바닥과  문 높이  보다  두꺼워서  아쉽지만  반품합니다  기존에  쓰던것은  귀엽지만  바람불면  문이  밀려서  닫혀버려서  새로  구입했는데    사진첨부가  안 열려서 첨부를  할  수가 없네요,가벼워서밀려요거꾸로 끼우고 경사면 각 잘라서 쓰고있음,,,,,,,
ANAL-211104-0294,0,1,필요해,튼튼하게,비싸요잘,사용해봤는데요아주,보다,3.46,2.8,2.44,1.93,1.72
ANAL-211104-0294,1,1,모든게 다있다는 그곳 보다 비싸요잘 쓰고있어요ㅎㅎㅎㅎㅎㅎ,유용하게잘썼습니다벽추리에 달 고리가 필요해 사용해봤는데요아주 튼튼하게 잘 설치하게됐네요,아주유용하게잘쓰고있습니다벽추리에 달 고리가 필요해 사용해봤는데요아주 튼튼하게 잘 설치하게됐네요,짧은거말고U자형사세요짧은거 말고 U자형 사세요,벽에고정하기불편함생각보다 벽에 고정하기 어렵다,,,,,
ANAL-211104-0052,0,0,좋아요,너무,모서리,배송,좋네요,37.03,9.65,8.72,8.22,8.19
ANAL-211104-0052,1,0,만족합니다,재구매또주문했는데 두껍고 좋아요애기가 몇번이나 부딪혔는데 안우네요,감사합니다,두껍고 완전 좋아요,조아요,,,,,
ANAL-211104-0052,0,0,좋아요,아기가,너무,자꾸,아이가,4.1,3.38,3.05,2.1,1.99
ANAL-211104-0052,1,0,냄새는 좀 나네요,두꺼워서 예쁘게 잘라쓰기 어려운 점이 있지만 멀리서 봐서 티날 정도는 아닙니다가운데를 갈라서 문 아래쪽에도 붙여주니 아이가 문 아래쪽에 발이 끼일 일이 없어서 좋네요,키보드 마우스 손목보호대로 씁니다,좋아요만족해요아일랜드식탁밑으로 아기가 지나다니는게 마음에 걸려서 주문했어요,아기가 6개월 되서 굴러다니다침대모서리에 자꾸 아기가 찧어서 샀어요두꺼워서 너무좋네요,,,,,
ANAL-211104-0177,0,1,걸기,고정이,생각보다,같아요,커서,1.87,1.74,1.69,1.67,1.48
ANAL-211104-0177,1,1,다만 생각했던 길이에서 좀 벗어나서 하는수없이 이렇게 쓰고있어요,우드로 된거중 제일 예뻐요 근데 끝에 고정이 조금만 더 튼튼 햇으면 좋겟어요,화면 그대로 간편하고 걸기 편해서 좋아요,생각보다 거는 부분 폭이 커서 수납장에 고정이 꽉 안되네요,,,,,,
ANAL-211104-0177,1,1,진짜 주방 싱크대 사이즈 안맞아서 다른데꺼 두번이나 샀다가 반품한걸 반복했습니다 세번째 구매한 요 제품은 찰떡이네요ㅠ 머그컵은 너무 커서 세개만 걸고 나머지 고리들은 주방도구 거는 곳으로 옮겼어요ㅎ 간격 안나와도 고리가 이동이 가능하니까 딴것처럼 간격땜에 반품할 일이 없네요ㅎㅎ 끝부분은 일자로 평평했음 하는 바람ㅠ,원래 쓰던 조리도구 걸이가 이유식시작하며 모자란지라 기왕 사는거 적은것보다 많은게 좋지 하여 두개 세트로 구매했습니닿ㅎ견고함 원래 쓰던 걸이는 상부장에 끼우는 고정걸이부분이 아주 길어 조리도구를 거는 부분이 벽쪽 가까이 붙을수있게 할수있는 조리도구걸이 였어요 이게 눈앞에서 거슬리지는 않는 반면 고정하는 부분이 기니까 무게로 축 처진게 보기 별로였는데 확실히 고정부분이 짧으니 뭘 걸어도 가위를 막 세개씩 걸어도 예쁘게 붙어있네요거슬림 짧게 앞쪽으로 나오는 도구걸이는 혹여 조리할때 불편하지 않을까 해서 안쪽으로 길게들어간 도구걸이를 산거였는데 오히려 이 상품처럼 앞쪽으로 나오는 도구걸이가 덜 불편하더라구요안쪽 벽엔 조미료며 도마며 이것저것 놓아둔게 많아 늘 도구들과 부딪힐 일이 있었는데 이건 그럴일도없고 우려와달리 거슬리지않아 만족했습니다고리부분 이게 좀 귀찮습니다 딱 고정된 것이 아니라 자유롭게 이동 가능하단 점이 강점인데 단점또한 그것입니다고리부분이 자유로운만큼 가볍고 그냥 툭치면 빠지는지라 조리도구를 뺄때마다 고리도 같이 떨어져서 매번 다시 끼워줍니다 살며시 빼내야해요ㅎㅎ상부장고정 상부장에 거는부분에 센스있게 양면 테이프가 붙어있습니다 이 거는부분이 짧아서 안붙이면 고정이 되지않으려나 했는데 붙이지 않아도 고정은 잘 됩니다 다만 상부장 열때 같이 나오기도해서 양면테이프 붙이는게 더 좋아요고정부분과 상부장 테두리의 길이는 아무래도 맞추긴 힘들어요 뭘사든 떠있는건 마찬가지라 저는 이부분은 상관 없었습니다 그게 맞지않아도 고정은 잘되기에디자인도 예쁘고 대체적으로 만족하며 사용중입니다,진짜 주방 싱크대 사이즈 안맞아서 다른데꺼 두번이나 샀다가 반품한걸 반복했습니다 세번째 구매한 요 제품은 찰떡이네요 머그컵은 너무 커서 세개만 걸고 나머지 고리들은 주방도구 거는 곳으로 옮겼어요 간격 안나와도 고리가 이동이 가능하니까 딴것처럼 간격땜에 반품할 일이 없네요 끝부분은 일자로 평평했음 하는 바람,씽크대상부장컵걸이로딱씽크대 상부장이 있으면 표시도 안나고 컵이나 조리도구 걸어놓기 좋아요찾던 아이템이라 반갑네요 상부장에 걸어도 문이 잘닫혀 표시가 안나서 더욱 맘에 듭니다,원래 쓰던 조리도구 걸이가 이유식시작하며 모자란지라 기왕 사는거 적은것보다 많은게 좋지 하여 두개 세트로 구매했습니닿견고함 원래 쓰던 걸이는 상부장에 끼우는 고정걸이부분이 아주 길어 조리도구를 거는 부분이 벽쪽 가까이 붙을수있게 할수있는 조리도구걸이 였어요 이게 눈앞에서 거슬리지는 않는 반면 고정하는 부분이 기니까 무게로 축 처진게 보기 별로였는데 확실히 고정부분이 짧으니 뭘 걸어도 가위를 막 세개씩 걸어도 예쁘게 붙어있네요거슬림 짧게 앞쪽으로 나오는 도구걸이는 혹여 조리할때 불편하지 않을까 해서 안쪽으로 길게들어간 도구걸이를 산거였는데 오히려 이 상품처럼 앞쪽으로 나오는 도구걸이가 덜 불편하더라구요안쪽 벽엔 조미료며 도마며 이것저것 놓아둔게 많아 늘 도구들과 부딪힐 일이 있었는데 이건 그럴일도없고 우려와달리 거슬리지않아 만족했습니다고리부분 이게 좀 귀찮습니다 딱 고정된 것이 아니라 자유롭게 이동 가능하단 점이 강점인데 단점또한 그것입니다고리부분이 자유로운만큼 가볍고 그냥 툭치면 빠지는지라 조리도구를 뺄때마다 고리도 같이 떨어져서 매번 다시 끼워줍니다 살며시 빼내야해요상부장고정 상부장에 거는부분에 센스있게 양면 테이프가 붙어있습니다 이 거는부분이 짧아서 안붙이면 고정이 되지않으려나 했는데 붙이지 않아도 고정은 잘 됩니다 다만 상부장 열때 같이 나오기도해서 양면테이프 붙이는게 더 좋아요고정부분과 상부장 테두리의 길이는 아무래도 맞추긴 힘들어요 뭘사든 떠있는건 마찬가지라 저는 이부분은 상관 없었습니다 그게 맞지않아도 고정은 잘되기에디자인도 예쁘고 대체적으로 만족하며 사용중입니다,,,,,
ANAL-211104-0079,0,1,좋아,,,,,1.37,,,,
ANAL-211104-0079,1,1,재고 문제로 배송이 지연되었지만 사전에 미리 안내를 해주어 생각보다 빠르게 배송을 받았습니다,좋아요,재구매약간 그레이빛이 화이트싱크대랑 넘  잘어울려요,간편하게 붙이면 설치가 끝이고 잘 쓰고 있데요,재구매약간 그레이빛이 화이트싱크대랑 넘  잘어울려요 ㅎ,,,,,
