ANAL_CODE,KEYWORD_GUBUN,KEYWORD_POSITIVE,SITE_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
ANAL-211104-0137,1,N,1,소음적고견고사용편리조금넓은창살네트망보수필요강아지와 고양이의 공간분리를 위해 정말 많은 제품을 고민하다가 이 문을 샀는데요,부엌에 계단있는 집이라 디스크있는 우리 강아지를 위해서 구매했어용,그런데 전 확장형을 연결해서 쓰니 연결부위가 자꾸 꺽이네요,구매해 사용해 보았어요월령이 더 낮을 때 기어다닐 때 는 아이팜을 사용해서 놀이공간만 만들어 줬었고돌이 지나면서 걷기 시작한 직후로는 따로 막을 필요를 못 느꼈어요,애기가 있어서 구매한건 아니고 애기같은 강아지가 있어서 구매했어용 강아지가 신발을 좋아해서 밖에서 신고다닌 신발도 집안으로 막 물고들어와서 차단을 시켜버렸습니다,,,,,
ANAL-211104-0187,0,P,0,좋아요,깔끔,,,,1.74,0.6,,,
ANAL-211104-0187,1,P,0,화면과같아요,잘 정리해보려고 구매했어요,정리하기 편해요,영수증이나 사용설명서 분류하려고 샀는데 너무 만족해요,좋습니다,,,,,
ANAL-211104-0187,1,N,0,영수증 정리가 편해졌어요마음에 들어요,,,,,,,,,
ANAL-211104-0187,1,P,1,설명서보관편해요쿠팡으로 시킨거라 배송 빠르게 바로 받았구요포켓파일에 정리하니 공간차지 안하고 넘 맘에 들어요3개 묶음이라 집에 있는 어지간한 가전제품 설명서들 싹 다 정리했네요ㅎㅎㅎ 감사합니다,설명서보관편해요쿠팡으로 시킨거라 배송 빠르게 바로 받았구요포켓파일에 정리하니 공간차지 안하고 넘 맘에 들어요3개 묶음이라 집에 있는 어지간한 가전제품 설명서들 싹 다 정리했네요 감사합니다,,,,,,,,
ANAL-211104-0089,0,P,0,좋아요,만족,벽지,,,2.22,1.14,0.85,,
ANAL-211104-0089,1,P,0,재구매재구매예요,알맞게 산것같고요 벽지에 붙이는거라 테이프가 떼어질때가 있는게 좀 불편하지만 벽지 뜯어지는것보다 나으니까요,몰딩에는 피스로 박고 안에 전선을 넣어 정리하니 깔끔해요,벽지무늬가 아니라 그냥 흰색이면 더 좋을 거 같긴한데탈착도 쉽고 암튼 좋아요,좋아요,,,,,
ANAL-211104-0089,0,N,0,만족,,,,,1.0,,,,
ANAL-211104-0089,1,N,0,반짝이가 들어간것인지는 자세히 안봐서 직접받아보고 알았네요,거실에서 안방까지 이어져있는 인터넷 선이 지저분해서 샀는데 그냥 플라스틱만으로 된 것보다는 훨씬 좋습니다,,,,,,,,
ANAL-211104-0089,0,P,1,좋아요,깔끔,너무,전선,벽지,5.76,4.9,3.87,3.26,2.8
ANAL-211104-0089,1,P,1,그냥 일반 가위로도 잘 짤리고 선정리하니 기분 좋아짐  뭔가 정리된 느낌에 좋아요,가성비 정말 좋습니다,설치는 어렵지않아요칼로 어렵지않게 잘라져서 길이조절도 쉽습니다벽지는 종이벽지인데 페인트느낌나는 벽지라서특히 위화감없이 더 잘 어울리는 것 같아요양면테이프로 벽지에 고정하는거라 신중히 설치하시구요,좋아요,빠른 배송 감사합니다전선줄이 아주 깔끔하게 정리가 됐슙니다,,,,,
ANAL-211104-0089,0,N,1,가위,깔끔하게,떨어져,정리,너무,2.09,2.03,1.92,1.76,1.7
ANAL-211104-0089,1,N,1,샤오이 웹캠을 천장에 설치해서 선 가릴려고 구매했어요보통 집 벽지에다가 붙이시면 하루도 안돼서 떨어지고요보통 테이프 잘 안붙는 벽지들 사용하실거임저는 글루건으로 붙여서 고정시켰습니다접착력으로 제품의 질을 논할건 아닌거같아요,처음에 설명서안봤다가 고생을 저 선 자를때 분리후 가위로 따로자르면 쉽게잘려요접착도 딱 좋네요,자르는건 곤란하네요,땅바닥에다 해놓은건데도 발 헛딛어서 건들이면 바로 떨어져버리네용,하나들었는줄 알고 두세트 주문했더니 여섯개네요,,,,,
ANAL-211104-0027,0,P,1,좋아,,,,,1.17,,,,
ANAL-211104-0027,1,P,1,올때부터 마감부분이 터져 있었어요,마루바닦 까짐이 안생기고깜찍한 체크무늬로  귀엽기까지좋아요,너무 좋아요,,,,,,,
ANAL-211104-0027,0,N,1,자꾸,벗겨짐,소리,의자,,2.01,1.8,1.01,0.77,
ANAL-211104-0027,1,N,1,싸쥬 맞춰 주문해도벗겨 지는 걸밴드자체가 쫀쫀하지않아요,,,,,,,,,
ANAL-211104-0029,0,P,0,좋아요,좋네요,의자,소리,안나,1.98,1.82,1.45,1.41,1.13
ANAL-211104-0029,1,P,0,잘받았습니다,이마트에서 구입해서 썼었는데 품절이라 같은 상품 어렵게 검색해서 구입했네요,좋네요,식탁 의자에 끼우려고 구매했는데크기도 딱 맞고 의자에 끼울때는 조금 빡빡해서 힘들었지만 끼워 놓으니 딱 맞아 좋습니다,식탁 의자에 끼우려고 샀는데 크기는 딱 맞고 끼울때 조금 뻑뻑하지만 꽉 조여있어서 빠지지 않을거 같아서 좋고 의자밀때 소리도 나지않아 좋습니다,,,,,
ANAL-211104-0029,1,N,0,좋아요 오래써도 먼지가 붙지않고 소리도 안나요이마트에서는 이제 판매안하시나요폭풍검색해서 제조사가 같은 제품 찾아내 구입했네용,만족합니다 ,평소 오프라인으로 구매해 사용하던 제품인데 인터넷으로는 찾기 힘들어 애먹다가 겨우 찾았네요 오래사용할수있고 먼지가 잘붙지 않아 좋아요,배송꼼꼼히 왔네요 사이즈보려고 두종류시켜봤어요 30으로 재구매해야겠어요,,,,,,
ANAL-211104-0029,1,P,1,예전부터 사용하였는데 오래되니 삭아서 재구매했어요 다른상품도 사용해보았지만 의자 뺄때두 힘들이지 않고 부드럽게 소리도 안나고 단지 사이즈가 살짝 조금만 더 컸으면하는 젤 만족하는 상품이네요,완전좋아요좋아요좋아요,,,,,,,,
ANAL-211104-0029,1,N,1,의자발에 소리때문에 여러개 다써봤는데 이게 젤 만족합니다먼지도 안붙고 소리도 안나고 좋아요추가구입하려고 다시 들어왔다가 상품평도 쓰고 갑니다,,,,,,,,,
ANAL-211104-0230,0,P,0,마스크,보관,깔끔하,,,4.6,1.01,0.88,,
ANAL-211104-0230,1,P,0,우드와 화이트 조합이 예술인 모노플랫 또 사러 왔습니다코로나로 마스크 쓸 일이 많아졌는데 마스크를 포장 그대로 두자니 미관상  위생적으로 안좋아보여서 구매했습니다,좋아요,너무 좋은데요,마스크 보관이 편리하고 열지 않고 꺼내쓸 수 있어서 좋습니다,현관에 둘 보관함이 필요했는데 딱 좋아요,,,,,
ANAL-211104-0230,1,N,0,디자인이 깨큿한 점은 좋았는데 폭이 더 넒어야 일반 마스크가 다 사용가능할 듯,,,,,,,,,
ANAL-211104-0230,1,P,1,마스크를 구매 후 보관이 불편했는데 보관도 편하고 꺼내서 사용하기도 너무 좋네요먼지 걱정도 덜하고 너무 깔끔하네요,깔끔해서좋아요늘 피아노 상단에 마스크 박스들을 뒀는데 아무래도 벌크제품이다 보니 먼지 쌓일까봐 신경 쓰이기도 하구 잘 못 뜯었을 경우에는 박스가 종이다보니 지저분해보여서 보기 안좋았거든여ㅠㅠ 근데 이거 사구서 하나씩 빼서 사용할 수도 있고 지저분한 박스나 포장지도 안보여서 너무 깔끔해보여요디자인도 깔끔해서 넘 이뿜,마스크를 샀는데 개별포장이 되어있는 것이 아니라서 요런게 필요했네요잘 쓰고 있습니다,마스크도넉넉하게잘들어가고빼서쓰기도편하네요현관 입구에 마스크 디스펜서 있었으면 좋겠다 싶어서 구매해봤는데 아주 좋네요 색상이 화이트와 우드라서 굉장히 모던하고 깔끔합니다 마스크도 넉넉하게 잘 들어가고 빼서 쓰기도 편하네요 대체적으로 만족합니다,깔끔해서좋아요늘 피아노 상단에 마스크 박스들을 뒀는데 아무래도 벌크제품이다 보니 먼지 쌓일까봐 신경 쓰이기도 하구 잘 못 뜯었을 경우에는 박스가 종이다보니 지저분해보여서 보기 안좋았거든여 근데 이거 사구서 하나씩 빼서 사용할 수도 있고 지저분한 박스나 포장지도 안보여서 너무 깔끔해보여요디자인도 깔끔해서 넘 이뿜,,,,,
ANAL-211104-0230,1,N,1,뚜껑에곰팡이가ㅡㅡ비닐뜯기전에확인했으니다행이지상품을왜 확인도안하시고 막보내시네 다른분들은이상없었으니별말없으셨겠지만 상당히불쾌하네요 마스크보관하는건데 어떻게이런상품을확인도없이걍포장해서팔면그만입니까겉에뭐가묻었다면닦아서라도쓰겠지만 마스크를담고덮는뚜껑인데이러면본인은쓰시겠어요 교환신청했는데 내일교환받을상품은제대로오면좋겠습니다,뚜껑결합이 안맞음 입구가 커서 마스크가 우르르 떨어짐,뚜껑에곰팡이가비닐뜯기전에확인했으니다행이지상품을왜 확인도안하시고 막보내시네 다른분들은이상없었으니별말없으셨겠지만 상당히불쾌하네요 마스크보관하는건데 어떻게이런상품을확인도없이걍포장해서팔면그만입니까겉에뭐가묻었다면닦아서라도쓰겠지만 마스크를담고덮는뚜껑인데이러면본인은쓰시겠어요 교환신청했는데 내일교환받을상품은제대로오면좋겠습니다,제대로확인후보내주세요관리가 잘 안되나봐요  투컹속에 곰팡이가 많네요,,,,,,
ANAL-211104-0033,0,P,0,식탁,있어서,모양,의자,좋아요,2.48,1.68,1.18,1.13,1.07
ANAL-211104-0033,1,P,0,원하는 모양대로 잘라 붙일 수 있어서 좋은거 같아요,식탁 의자 움직일때 소리가 너무 커서 구매했는데 사이즈도 잘 맞고 높이도 조절되서 좋네요,매우 만족합니다,,,,,,,
ANAL-211104-0033,0,P,1,좋아요,아주,가격대비,좋고,다시,2.43,2.34,1.87,1.74,1.37
ANAL-211104-0033,1,P,1,원하는대로 짤라쓸수잇어 좋습니다,의자끌림이없어져서좋네요,가격대비 아주 좋은 상품이며 빠른배송 또한 맘에 드네요사용해보고 맘에 들어서 또 다시 구매했습니다,강마루 보호용으로 잘 활용했네요,좋습니다빠른 배송에 제법 두께가 있어서 좋습니다,,,,,
ANAL-211104-0033,0,N,1,식탁,의자,,,,1.06,1.0,,,
ANAL-211104-0033,1,N,1,식탁의자 뺄때마다 드륵소리나사 아랫집 엄청 신경쓰이다라구요,식탁의자가 나무였는데 이거 붙이고나서 소리 안납니다기존 의자에 처음부터 소음방지포가 약간 붙어서 나왔는데 이게 너덜너덜 해져서 그냥 뜯고 바로 붙였습니다설명서에는 접착부위를 깨끗하게 해라고 되어있던데 그냥 붙여도 잘 붙었습니다,,,,,,,,
ANAL-211104-0067,0,P,0,아이가,좋아요,너무,아기,칫솔,3.55,3.45,1.4,0.88,0.73
ANAL-211104-0067,1,P,0,좋아요,좋아욥 좋아요,그 칫솔 끼우는 부분이 쉽게 부서지는거 같아요,아이가 스스로 하려고하네요,아이가 좋아해요,,,,,
ANAL-211104-0067,0,N,0,양치,좋아,아기,,,1.06,1.0,0.94,,
ANAL-211104-0067,1,N,0,애가 싫어하네요,바른 양치습관 길러주고 양치에 거부감이 없게 하려고 구입했는데 어린 아기에게는 큰 효과 없는 것 같아 아쉬워요,아이가 참 좋아해요,불나오는거 특히 좋아하고입에 혼자 넣고 그러네요,만족핮니다,,,,,
ANAL-211104-0067,0,P,1,칫솔,아이,모가,진동,아기,3.37,3.2,3.08,2.46,2.03
ANAL-211104-0067,1,P,1,애기는좋아해서다행이네요생각했던 진동의 칫솔은 아니라서 저는 실망했는데욬딸은 불들어오고 웅웅거리는거에 좋아하더라구요엄청 치카치카 하자면 싫어하고 도망가는아기인데스스로 잡고 하네요,저는 칫솔 모가 움직이는게 좋을줄 알았는데 이 진동으로도 충분히 치아를 깨끗하게 해줄수있을것같아요진동이 끝날때까지 치카치카 해주면 돼서 따로 시간체크 할 필요가 없어서 편해요한가지 단점은 건전지 넣을때 나사를 열고 건전지 넣고 다시 나사를 조여야 한다는점이 사실 조금 불편하네요캡부분 떼고 써도 될지 몰라서 일단은 그냥 나사 조이면서 쓰고 있는데 어른용은 건전지 캡 부분이 없더라구요건전지 캡부분 그냥 버리고 써도 될까요칫솔모가 굉장히 잘 벌어져요전동칫솔 사실때 리핑용 같이 구매하시는게 좋을것같아요,고민하시는분들께저처럼 아이 치카때문에 맘고생 좀 하셨을 분들 조금이나마 도움되시라고 상품평써요 30개월아들 치카때문에 정말 치솔이란 칫솔 다사봤고 책이며 장난감이며 안사줘본게 없을 정도로 치카로 맘고생 많이 했어요,전동칫솔이라 아이 칫솔질이 꼼꼼하지 못해도 그나마 안심이되어요,하나는 일반 하나는 전동  아기 하나 스스로 하는거랑 제가 해주는거랑  처음에는 진동을 무서워 하고 공룡을 주거나 저에게 주더니 이젠 잘해요,,,,,
ANAL-211104-0067,0,N,1,건전지,전동칫솔은,너무,칫솔,만족합니다감사합니다,6.44,4.79,4.16,3.98,3.87
ANAL-211104-0067,1,N,1,모가 넘 억세요,16개월아기칫솔이가 나기 시작하는데 양치를 할 생각을 안해서 구입했어요그런데 역시나 싫어해요,16개월아기 양치하는걸 너무 싫어해서 사봤어요,힘들게 건전지 넣고 아이에게 쥐어줬는데 한번 터치하니 밝은 불이 들어오고 한번 더 누르니 진동이 오네요산지 몇일 되었는데 제가 양치하러 가자고 안해도 먼저가서 양치를 하는 아이로 바뀌었어요,흠 제가 잘못보고 시켰는지 칫솔모가 젤 작은게 왔어요18개월아이 입에는 작은느낌이었어요전동칫솔은 아기가 거부감 없이 좋아하긴하는데요,,,,,
ANAL-211104-0212,0,P,0,튼튼하고,수납,공간,사용,,3.08,2.06,1.26,0.5,
ANAL-211104-0212,1,P,0,품절이라 좀 기다렸는데 생각보다 빨리 배송 받았네요,주방에 올려놓고 쓰는데 이것저것 놓고 사용하기 좋아욯 가격대비 우수한 좋은 제품 감사합니다,서랍장 위 공간 활용하려고 구매했는데 깔끔하고 튼튼해요,약간 흠이 있는 상품이 와서 별 하나 차감 합니다,원룸이라 수납 공간이나 공간 활용을 잘 해야하는데 마침 인덕션 사이즈랑 넓이가 딱 맞는거에요,,,,,
ANAL-211104-0212,1,N,0,배송상태는 만족하나 접착부분이 약해서 사이가 벌어져 다리가 휘어져있음,,,,,,,,,
ANAL-211104-0212,0,P,1,좋네,,,,,1.0,,,,
ANAL-211104-0212,1,P,1,너무 예쁘고 좋네요,정리할때좋아요양념이랑 컵 정리하니까 좋네용 근데 장 칸이 좀 작아서 위엔 작은것들 올려놔야해요,,,,,,,,
ANAL-211104-0212,1,N,1,예뻐요,,,,,,,,,
ANAL-211104-0061,1,P,1,쓸만함,,,,,,,,,
ANAL-211104-0061,1,N,1,잘못시켰어요가구보다 더튀어나와서 애기가 다잡아뜯음 뜯기좋아요,흠투명보호대인데  붙이는 테잎이 흰색이라붙일때 별거 아닌데 신경 쓰였던거 외엔괜찮습니다,,,,,,,,
ANAL-211104-0069,0,P,0,아이가,칫솔,좋네요,좋아,진동,2.38,2.0,1.88,1.53,1.32
ANAL-211104-0069,1,P,0,진동은 아직 무서워해서 더 써봐야할거 같아요,재구매잘 사용하고 있어요,아이가 다른 칫솔보다 좋아해서 칫솔모 추가 구매했어요,너무 맘에들어요,더꼼꼼이 딱기는것 같아 좋아서 1개더 구입 했어요,,,,,
ANAL-211104-0069,0,N,0,아기가,모가,칫솔,,,2.05,1.19,0.5,,
ANAL-211104-0069,1,N,0,아기가 처음에 관심보여서 잘 닦더니일주일만에 외면당하고 있네요손에 크레파스 묻은채로 닦았다가 칫솔손잡이에 물 든어서 안지워져요,리필 2개 딸려오고 추가로 구입하면 리필만 4개라 오래쓸 수 있을 거 같아요,근데 생각보다 진동이 쎄서 아기가 오래 잡고 있어도 괜찮을지 모르겠어요,칫솔헤드가 작아서 좋은데 모가 좀 약한거같아요,아주만족핮니다,,,,,
ANAL-211104-0069,0,P,1,모가,좋아,,,,1.51,0.99,,,
ANAL-211104-0069,1,P,1,조아요조아요조아요조아요조아요조아요조아요조아여조아요늘  쓰던거에요,29갤 아기 동글동글한 모 쓰고 싶어서 0단계 리필 삿다가 확실히 모가 작으니까 동그래도 불편하고 모가 금방 상하더라구요,잘벌어져서좀아쉽네여모가 빠지거나 하진않은데 좀딱딱하고 쉽게벌어지네요,28갤 아기 쓰는데 0단계 모가 둥그래서 시켰어요,,,,,,
ANAL-211104-0069,0,N,1,칫솔모가,리필,조카님,아이,전동,1.76,1.61,1.6,1.03,0.94
ANAL-211104-0069,1,N,1,17개월아기칫솔이 닦으려면 입을 앙 다문 아들 이닦기기 힘들어 투투스 전동칫솔 구매 써보니까 아이가 나름 입 잘 벌려줘서 전보다 양치가 훨 수월해졌음,포장은 비닐팩에 담아왔는대 다른물건에 치여서그런지 비닐포장이 뜯겨져왔어요,리필 단계가 좀 여러개면  좋겠어요2단계도 필요한데 없어서 아쉬워요,14개월 아이 쓰려고 샀어요1단계 누나쓰고있어서 0단계샀어요,,,,,,
ANAL-211104-0235,0,P,0,정말,너무,좋네요,구매,배송,3.57,3.22,1.57,1.37,1.1
ANAL-211104-0235,1,P,0,아이방에 깔아줬는데 크기도 크고 두꺼워요,재구매잘받았습니다,처음에는 디자인이쁘고  시공이 편한거로 해서 구매했는데 막상 사용해보니까 정말 놀랐습니다시공 다 하고 뿌듯하게 시원한 아메리카노 땡기고 있었는데      실수로 흘려 버린거에요,전에 쓰던거는 아이가 심하게 뛰면 매트가 밀려서 계속 정리해야했는데 바닥을 보니 엠보싱처럼 쫀득쫀득한게 하나도 안밀리네요너무 좋습니다,두꺼우니까 맨발로 다녀도 푹신푹신하고 너무 좋습니다,,,,,
ANAL-211104-0235,0,N,0,너무,생각,,,,1.56,1.0,,,
ANAL-211104-0235,1,N,0,재구매좋아요,전에있던 제품이랑 높이차이랑 색차이가 있어서 아쉬워요,너무 이쁩니다,아기가 기고 걸으려고 하는데 넘어지길래 복도에 깔려고 주문했어요,잘샀어요,,,,,
ANAL-211104-0235,0,P,1,매트,너무,구매,이벤트로,아가드,3.93,2.95,2.75,2.72,2.35
ANAL-211104-0235,1,P,1,굳굳 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,깔끔하고좋네요부드러운 편은 아님 사이즈가 커서 좋음,첨엔  맘에 안들어서  그냥 그래서 상품평도 대충 대충 썻어요,싸구려 아랫층소음방지만 되는 매트들과는 층과 쿠션감부터 달라요   그렇다고 너무 폭폭 들어가면 발목 아플텐데 그렇지않고 탄탄한 느낌이네요3 시공이 쉬워요,첨엔  맘에 안들어서  그냥 그래서 상품평도 대충 대충 썻어요 ㅋ,,,,,
ANAL-211104-0235,0,N,1,구매,매트,있는,이벤트로,퍼즐,2.94,2.92,2.84,2.69,2.51
ANAL-211104-0235,1,N,1,쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,장점 조립이 쉽고 가볍다퍼즐 테두리를 맞게 자르는것도 쉽게 할 수 있음,장점이지만 단점인건 재단해서 사용하면 퍼즐부분이 아닌건 테이프로 붙여야 이어붙일 수 있는데 전용 테이프를 따로 사야한다는거 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,조립이쉽고가벼운데미끄럽진않아요친정에 쌍둥이들 자주 데리고 가서 며칠씩 있다,,,,,,
ANAL-211104-0034,1,P,1,식탁의자 밑에 붙였는데 훨씬 부드럽게 잘움직여지네요 펠트스티커보다 일단 마찰은 훨씬 줄어드는듯합니다펠트는 너무 빨리 성능을 다해서 한번 사봤는데오래가면 좋겠네요 담에 또 살게요,아주  편하고  짱임,,,,,,,,
ANAL-211104-0034,1,N,1,부드럽게 밀리고 먼지도 안붙어서 좋은데 금방 떨어질 듯 해요,이런걸 돈받고 파는겁니까 허접하기 그지없네요 사용도 못하고 못쓰게됐네요,참나의자에 부착한지 24시간도안됐는데 떨어지네요의자처럼 움직이는 가구말고 그자리에 가만있는 가구에 써야하나요안움직이는 가구에 이런게 왜필요합니까당연히 의자밑에 붙이라고 만든거아닙니까사용해보고 판매하시는건지,조잡한접착제먼지 안묻고 미끌미끌한건 최고입니다만 접착부분이 너무 허접하네요 사진보세요,,,,,,
ANAL-211104-0041,0,P,0,좋아,좋네,,,,1.21,0.72,,,
ANAL-211104-0041,1,P,0,빠른배송좋아요,문 앞뒤로 장착했는데 차가운문 손잡이가 아니라 좋네요,아주 깔끔하네요,좋아요,,,,,,
ANAL-211104-0041,0,N,0,만족,,,,,1.0,,,,
ANAL-211104-0041,1,N,0,배송도빠르고좋구요가격이좀저렴했으면많이구매했을텐대두개에택배비까지ㅡㅡ좀비싸구요ㅡㅡ두개나더구매할껄ㅡㅡ끼워보고할려고주문않했드니ㅠ아쉽네요끼우는게좀불편한거빼곤롤모양이라이쁘고잡기편해서좋습니다,,,,,,,,,
ANAL-211104-0041,0,P,1,손잡이,,,,,0.94,,,,
ANAL-211104-0041,1,P,1,화장실이든 방이든 벽과 닿는 부분에있는 손잡이에 이걸 씌우니까 쾅소리도 안나고 방벽의 벽지에 손잡이닿는 부분만 쏙들어가졌었는데 지금은 더이상 들어가지도 않아요,부드럽고 손잡이에서 잘 빠지지 않고 색상도 연노란색이 예쁘네요,사진보다는 약간 두툼하네요,문 안쪽에 씌워놓으니 벽에 부딪히는 소리가 안나서넘 좋습니다,,,,,,
ANAL-211104-0041,0,N,1,손잡,,,,,0.84,,,,
ANAL-211104-0041,1,N,1,이거손잡이에하고 문열고나면 손꼭씻고아기만져야할듯요 환불하고프나 두개세트인데 하나뜯어서 그냥 버려야겠네요,진짜어이가없네요리뷰보니 포장 잘 되있더니 제껀 누가 사용한걸 보냈나요진짜 여기다 욕하고 싶은데 참습니다시간도 없어서 반품도 안하고 포장서비스가 정말 꽝이네요,좋아요,,,,,,,
ANAL-211104-0167,0,P,0,깔끔하고,이뻐,화장실,,,1.81,1.22,0.59,,
ANAL-211104-0167,1,P,0,저희집 화장실하고 잘어울리네요,,,,,,,,,
ANAL-211104-0167,1,P,1,딱맞네요원하던제품굿굿굿,,,,,,,,,
ANAL-211104-0049,0,P,0,좋아요,재구매,좋네요,좋습니다,배송,109.53,30.36,24.12,19.11,17.66
ANAL-211104-0049,1,P,0,좋아요,재구매좋아요,좋네요,아기가 비x쥬를 잘가지고노는데 아무래도원목특성상 잘만들었다고해도 계속 박고 부딪혀서 상처나서 속상하더라고요아주만족스러워요,만족합니다,,,,,
ANAL-211104-0049,0,N,0,좋아요,아기가,너무,모서리,자꾸,12.42,12.07,6.24,5.93,5.93
ANAL-211104-0049,1,N,0,재구매계속 구매하고있어요,붙여놓으니 확실히 덜 다쳐요 근데 아기가 자꾸 떼려고 해서 문제,요거 설치하고 조마조마하던 순간이 많이 사라졌네요,아기가 모서리보호대도 물고뜯고 하길래 국산으로 구입했어요,품질은 만족합니다,,,,,
ANAL-211104-0049,0,P,1,좋아요,모서리,아기가,너무,좋네요,15.68,7.91,6.81,6.72,5.89
ANAL-211104-0049,1,P,1,좋아요,흔하지않은우드색아기가 턱에 걸려서 이마에 혹생겨서 바로 주문했습니다가구 색깔에 잘 맞아요,푹신푹신하고 붙이기도 편하고 고정력도 좋아서 책장과 TV선반에 붙였어요,푹신아직 사용 전이지만 잘라쓰기 좋을 것 같아서 구매했어요세탁기 실외기용 앵글을 따로 셀프로 맞췄는데 모서리가 너무 날카로워서 거기에 붙여 사용하려구요,빠른배송 감사드립니다,,,,,
ANAL-211104-0049,0,N,1,너무,아기가,모서리,좋아요,떨어,9.13,8.36,7.0,4.93,4.83
ANAL-211104-0049,1,N,1,접착력테이프를 주시지만약한듯어디에 붙이느냐에따라 다르겠지만저는 식탁붙였는데3일만에 떨어졌네요,서랍장 하나 붙였는데 4미터 다썼네요,고급형 추천드려요전 고급형 쓰다 잘못 샀는데확차이나네요,하 금방 떼어짐애가 힘이센건지 원붙여도소용없음,냄새가 너무 심해요,,,,,
ANAL-211104-0090,0,P,0,깔끔하,만족,,,,1.6,1.0,,,
ANAL-211104-0090,1,P,0,만족만족,만족합니다,그냥 보이는것보다 깔끔하게 설치할수있어서 마음에 들어요,천장에 식탁등달면서 선을 끌어와야해서 주문했어요,TV케이블  전원선  인터텟선 등 콘센트에서 끌어 오느라 선들이 너저분했는데 전선 보호관으로 이쁘게 마감 잘 했어요,,,,,
ANAL-211104-0090,1,N,0,끈적이가 잘 안븉고 떨어지는데요,깔끔해요 벽에 전선정리한다고 주문했는데 자꾸 떨어지네요 안쪽에 피스로 박고 고정하고 전선정리를 해야 고정이 될꺼같아요 벽에 붙이니 그냥 떨어지네요,두가지를 주문했는데한가지만 왔군요벽에 잘 붙지도 않고 금방떨어지고 별로내요,,,,,,,
ANAL-211104-0296,1,P,1,붙히는뒤에있는양면테이프접착력이엄청약해서바로상품 뒤에 붙어있는 양면테이프 접착력이 엄청 약해서 금방 떨어져요,,,,,,,,,
ANAL-211104-0050,0,P,0,좋아요,좋네요,재구매,좋습니다,배송,96.94,25.48,20.3,19.33,16.16
ANAL-211104-0050,1,P,0,재구매무난하게 잘 쓰고 있어요,재구매푹신해서 좋아요,감사합니다,식탁 모서리에 다치지 않아 좋아요,아주 맘애 들어요,,,,,
ANAL-211104-0050,0,N,0,아기가,좋아요,너무,모서리,자꾸,13.84,11.46,8.74,8.06,7.59
ANAL-211104-0050,1,N,0,잘라서 밑부분만 붙여놨네요,아기가 잡아당기니 양면테입도 떨어져요,지인이 아가드 모서리방지 괜찮다고 해서 샀어요,제품은 좋지만 테이프 접착력이 별로네요,크기에 잘 맞춰서 잘라야하는데  자꾸 삐뚤거리네요,,,,,
ANAL-211104-0050,0,P,1,좋아요,모서리,좋네요,너무,아기가,27.96,10.42,10.24,9.15,8.94
ANAL-211104-0050,1,P,1,테이프에서냄새가나지만폭신한게좋아여샵링크에서 통해서 구입했어요,아가에겐아가드생각보다 많이두껍네요아가드꺼 첨에 블랙 구매해보고 폭신폭신해서 다시 재구매를한건데 고급형이라고 해서 사봣어요,실리콘인줄알앗는데 가위로도 잘잘리는 제품이라 사이즈 재단잘되고 퐁신하니 쿠션감짱좋아요문제는 정말 잘붙엿고 엄청 꾹국이해줫는데 23일후에 부분부분 좌악  벌어지기시작햇네여 3m양면테이프 최고강력한걸로 다시사서 붙이려구여,색도이쁘고넘좋아요,다좋은데양면테이프를직접붙이고떼야되는번거로움양면테이프가 붙여져서 떼기만하면 좋았겟지만양면테이프가 따로 동봉되어 제가 직접 붙이고 떼야되는 번거로움 때문에별한개 뺐어요,,,,,
ANAL-211104-0050,0,N,1,너무,자꾸,아기가,모서리,떨어,11.53,9.69,9.64,9.18,7.82
ANAL-211104-0050,1,N,1,왜떨어질까요푹신하고좋은데다른거 쓸땐 한번도 떨어진적이없는데이건 어디붙이면잘떨어져요,애가 물면 파편 떨어져요,원하는 색상이 자꾸 품절이라 속상하네요흰색 책장에 검은색띠가 둘러지니 웃기다는,아마존에서 산 제품과 비교하면 질이 매우 떨어집니다,그래도 아가 다치지말라고 양면테잎 덧발라가며 떨어지면 붙이고떨어지면 붙이고 하고있네요,,,,,
ANAL-211104-0285,0,P,0,좋아요,너무,저렴하게,아직,잘샀어요,7.3,6.63,3.72,3.2,2.6
ANAL-211104-0285,1,P,0,색도예쁘고 잘쓸거같아요배송도 빨라요,아직 쓰진못했지만 잘 쓸것 같아요,아직 쓰진못했지만 잘 쓸것 같아요 ㅎㅎ,조아요,디자인도 깔끔하고 귀여워요감사합니다,,,,,
ANAL-211104-0285,0,N,0,좋아요,정말,너무,제가,마음,2.07,2.05,1.9,1.53,1.38
