ANAL_CODE,KEYWORD_GUBUN,KEYWORD_POSITIVE,SITE_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
ANAL-211104-0091,1,P,1,접착테이프가 아주 강력합니다,좋네요,저는 홈씨씨티비 때문에 설치를 했는데 깔끔하고 좋습니다,가격대 성능비 좋아요,불량이라서기분이넘넘상했어용한번 시켰을때는 잘왔는데 이번에는볼품이 없고 불량이 왔어요4개가 들어있는데 3개가 저렇게 반정도가 부러져서 왔네요환불하기에도 아깝기도 하고 돈이 두배로 들어갈 것 같아서그냥 잘라서 쓸껀데요,,,,,
ANAL-211104-0091,0,N,1,테이프,,,,,1.37,,,,
ANAL-211104-0091,1,N,1,테이프 품질이 너무 나쁘네요3m 양면테이프로 다시 붙였습니다,보호필름 때고 테이프가 너무 끈적 거려서 혹시나 약하지 않을까 걱정했는데 역시나 였습니다,,,,,,,,
ANAL-211104-0214,0,P,0,깔끔하고,좋아요,너무,좋네요,현관,3.68,3.21,2.58,2.12,2.09
ANAL-211104-0214,1,P,0,런닝머신옆에 식구들 운동화정리해놓기 딱 좋네요,심플하니 좋네요,좁은 현관에 딱이에요,깔끔하고 심플해요,신발 놓을 공간이 턱없이 부족했는데  크기도 작고 여러개 놓을 수 있어서 좋아요,,,,,
ANAL-211104-0214,0,N,0,아주,너무,신발,,,1.54,1.37,1.08,,
ANAL-211104-0214,1,N,0,예전엔 플라스틱으로 된 신발거치대를 사용했었어요이음새가 자꾸 빠지고  견고하지 못하고  지저분해 보여서 버리고 이사오면서 구입했습니다좁은 현관에 딱 좋은 거치대예요철재라 견고하고  위에 손잡이가 달려있어 자리이동도 수월합니다,현관이 신발때문에 지저분했는데 아주 꺌끔해졌습니당,밑에 뾱뾱이가 늘어붙은 자국이 있지만 뭐 보이지 읺으니 상관 없어요신발 거치대 하나로 현관이 아주 아주 아주 아주 훤해졌어요아주아주아주아주 만족해요예쁘고 튼튼하기까지 하니 이건 뭐 두 말 필요 없네요좋은 제품 감사해요,우왕 정말 너무너무 예뻐요저희집은 얼마나 신발장이 작은지옜날집이거든요,너무 예쁜데 부피가 너무 커서 어떻게 보관할 지 처치곤란이던 슬리퍼들 정리하고 구매했어요신발장은 이미 포화상태라 바닥에 죽 깔아놓으니 지저분해 보이고  실내화 거치대 샀더니 사이즈가 맞는 게 잘 없더라구요 ㅠ,,,,,
ANAL-211104-0214,0,P,1,깔끔해,좋아,,,,1.0,0.82,,,
ANAL-211104-0214,1,P,1,조립형이 아니라 넘 좋았음,,,,,,,,,
ANAL-211104-0214,1,N,1,내가찾던딱떨어지는크기넘만족,음 심플 탄탄하나크기가작아서아이들 항공운동화사이즈들은 전혀안들어가요날씬한나이크운동화나슬립온등등만 놓아야하니제약이생겨안좋네요 흑흑,중심 튼튼하고 걱정했던 하얀부분에도 때도 잘 안타요우드부분이 신발바닥부분 닫는곳이라 때도 안보일거같구요잘쓰겠습니당,물품검수는하고보내주셔야지요수입해서 물검 검수도 안 하고 바로 보내시나봅니다물건 받고 기울어져 있길래 원래 이런 제품이었나 싶어서 상품 설명하고 다른 리뷰 사진과 비교하니 확연히 불량이길래 교환 신청 했습니다물건 보내시기 전에 양품인지 검사하고 보내주세요,,,,,,
ANAL-211104-0149,0,P,0,좋아요,너무,튼튼하고,배송,이유식,6.01,5.91,3.62,3.17,2.92
ANAL-211104-0149,1,P,0,여러가지 순기능눕힐 수 있고  식판 탈부착 등만 보아도 이 가격으로 살 수 있을까 싶은데 정말 가성비 최고의 제품  앞으론 브랜드 인지도가 더 높아질거라 예상됩니다,부품이 없어서 교환 요청드렸는데 바로 처리해주셨어요,친척언니 선물로 배송 빠르고 애기의자 좋다고 하네요,조립 하는데 좀 뻑뻑해서 힘들어요그래도 시트색이랑 예뻐서 맘에 드네요,일찌감치 이유식 시작전에 주문해서 쓰고잇는데 뭐든 육아템은 살꺼면 빨리사는게 맞네요,,,,,
ANAL-211104-0149,0,N,0,그냥,의자,가성비,배송,사용,2.83,2.11,1.98,1.85,1.56
ANAL-211104-0149,1,N,0,그래도 가격이 3분의 1인거 생각하면 진짜 괜찮아요,보통 보통이에요그가격만큼인거같아요프레임 군대군대 기스도 많구요,12개월 아이가 밥 먹을 때 마다 돌아다녀서 식탁에 앉아 먹이려고 샀어요,안정감도 있고 다만 바퀴로 의자 움직일때 일직선으로만 움직이는게 가능해서 쪼끔불편하네여 힘이 쎄서 그냥 들어서 옮겨요,바퀴한쪽이 잘안들어갔는데 배송도 늦고이유식이 코앞이라다시  또 배송 기다릴여유가없어서 그냥 사용해요,,,,,
ANAL-211104-0149,0,P,1,너무,의자,아기가,좋아요,조절,5.68,5.08,5.0,3.17,3.09
ANAL-211104-0149,1,P,1,바퀴네개랑 브레이크만 달면 되요 이정도면 조립해서 보내주시지브레이크가 걸려 있어 바퀴가 가볍게 움직이진 않지만 원목처럼 흔들림없지는 않네요그냥 앉혀 봤더니 일단 거부감은 없어요내일 이유식먹이는 시간 기대되네요잘 쓸께요,사진에서 본거랑 똑같아요다른 저렴이 보다 튼튼할거 같아서 중간 가격을 선택했어요발판 길이가 조절 되게 개선 해주면 더 좋을거 같아요그리고 식탁트레이 높이가 생각보다 높아서 불편해요,가격대에비해서 너무고급스럽고 예뻐요 식판도넓어서 더좋네요,의자 각도조절도 좋고 편하게 앉아있는데 아무래도 식탁의자다보니 운전이 원활하지가 않습니다,3단계는 식판을 빼서 위로 접어지는데 사용안할때그때 사용하는 단계인가봐요설치 하는건 설명서있고 바퀴끼워넣고 브레이크봉 아래에 끼워서 닫으면 끝이라 쉬워요,,,,,
ANAL-211104-0149,0,N,1,너무,이유식,의자,좋아요,있어서,5.63,4.11,3.56,2.57,2.57
ANAL-211104-0149,1,N,1,이거 정말 물건이에요4개월 아기가 누워있는걸 싫어하고 자꾸 뒤집어서  앉혀둘만한 의자 정말 고민했는데너무 비싼거 사서 실패할까봐 일단 적당한 가격대로 산거거든요,10개월차 된 울 아가 이유식 먹일때 식탁의자가 필요해서 구매했어요,식탁에서 느긋하게 밥도 먹고그런데 처음배송왔을때 바퀴 브레이크 부속품이 빠져있었어서 당황했어요,왠걸 의자올리는데레일이 뻑뻑 올리고내리기 불편 뭔가 부드럽지않고싸구려느낌이예요,그리고 저희 밥먹을때도 가만히 있고이제품 너무 좋아요,,,,,
ANAL-211104-0099,0,P,0,감사합니다,배송,아주,잘받았습니다,좋아요,3.06,2.2,1.83,1.83,1.57
ANAL-211104-0099,1,P,0,잘받았습니다,회사 전선정리용으로 샀는데 좋네요,아주 좋아요,중간사이즈 구매할걸 그랫네요,재구매빠른 배송 만족합니다,,,,,
ANAL-211104-0099,0,N,0,배송,만족합,좋습,,,1.74,1.15,0.48,,
ANAL-211104-0099,1,N,0,배송 빠르고 뒷베란다에 전기선 덮는데 딱 맞아요,,,,,,,,,
ANAL-211104-0176,1,P,0,너무너무 깔끔하고 접착력이좋네요잘 붙어있어요,,,,,,,,,
ANAL-211104-0051,0,P,0,좋아요,좋습니다,만족합니다,자꾸,좋네요,6.3,2.81,1.98,1.6,1.59
ANAL-211104-0051,1,P,0,밀림도 없고 보호대로 좋으네요,좋습니다,아기가 자꾸 식탁다리에 박아서 구매했어요노란색이라 관심가질거같긴  하네요,기둥에는 좋네요,다양한 용도에 사용이 가능합니다,,,,,
ANAL-211104-0051,0,N,0,아기가,좋아,자꾸,구매했,푹신푹신,1.49,1.27,1.15,1.0,0.97
ANAL-211104-0051,1,N,0,아기가 쏘서 옆에서 놀다가 한번씩 바에 머리를 찧어서 딱 제가 찾던 상품 찾아서 너무 만족해요,만족 아기가 일어서기시작해 가구모서리에 붙이려고 구매했습니다,원통형에 써야하나봐요 이사가서 다른곳에 써볼랍니다지금은 침대바닥에 굴러 다,좋아요,푹신푹신 좋아요,,,,,
ANAL-211104-0051,0,P,1,자꾸,좋네요,좋습니다,고정,좋아,2.5,2.24,1.97,1.63,1.36
ANAL-211104-0051,1,P,1,좋겠어요전 식탁다리가 철이라서 감쌌는데 한개로는 부족해서 양쪽으로했어요아기가 자꾸 빼서 놀길래 케이블타이 감았어요이제 그것도 위험한것같아 모서리보호대 두꺼운걸로 다시 붙일까봐요,좋네요,좋습니다,좋아요노란색과 같이 구입했습니다색도 촌스럽지 않아 인테리어가 조화롭습니다접착이 안되니 개구쟁이 딸 때문에 자꾸 끼웠다,best좋아요,,,,,
ANAL-211104-0051,0,N,1,자꾸,아기가,침대,아이가,많이,2.96,2.55,2.46,1.94,1.86
ANAL-211104-0051,1,N,1,접착이 좀 어렵네요,흐물흐물 힘도없고 아기가손으로 잡아빼고고정도안되네요,무엇보다 아기가 가만히 두질않아요,폭신폭신사이즈도좋아요조금더저렴했으면한세트더샀을해먹 네군데 바닥 지지대에 끼고아이가 쎄게 타서 덜컹하는 경우 소리도안나고 쿠션역할 미끄럼방지 해주니좋고요나머지는 머리부딪힐만한곳에 껴주었어요진작살껄그랬어요,노출되서 이뿌지않아 나중에 천으로 감쌀까합니다,,,,,
ANAL-211104-0174,1,P,0,접착력도 괜찮은 것 같고 깔끔해요,,,,,,,,,
ANAL-211104-0068,0,P,0,좋아,,,,,1.0,,,,
ANAL-211104-0068,1,P,0,아이가 좋아합니다,,,,,,,,,
ANAL-211104-0068,1,N,0,배송이너무너무느립니다,배송이 너무너무느립니다,큰애작은애 사줬는데 약간 호불호가 있네요큰애는 전동칫솔 좋아하는데작은애는 6살인데 아직 그느낌이 싫은가봐요그래도 간간히 잘하긴 해요,,,,,,,
ANAL-211104-0068,1,P,1,사용하던 전동칫솔이 고장나 새로 바꿔줬어요생각보다 진동이 세게 느껴져서 놀랏는데 아들이 아프지않다고하고 스스로 양치도 잘 하네요 아이제품이라도 알록달록하지않고 디자인이 깔끔해서 더 좋아요 ,타사보다 저렴하고 가격대비 제품도 좋아요,,,,,,,,
ANAL-211104-0068,1,N,1,애기가 이빨이 하얀게 ,진작사줄걸  아이가 좋아하네요,아들거하나 딸거하나 저렴하게 사서 잘쓰다가칫솔모 교체하는 부분이 새걸끼워도 헐거워져서 본체만 다시 샀어요 아들거 하나만요색상자체는 딱히 진하고 쨍한색감이 아니라서쓰다보니 색바램때문에 누구건지 헷갈려서 네임스티커 붙여서 쓰고있네요이참에 다른것 사볼까하다가 가격도 가격이지만두껍고 뚱한것밖에 못찾아서 다시 재구매했네요당분간 또 잘쓸것같아요,약한 진동만 있어요어이없음,,,,,,
ANAL-211104-0059,1,P,1,스펀지로 된 아가드 모서리보호대 진짜많이 사용했어요이사하면서 신랑이 투명으로했음해서 구매했는데양면테이프가 흰색이네요 얇은 스펀지같은거요투명에 흰색테이프라니기존에 남아있던 테이프사용했어요,,,,,,,,,
ANAL-211104-0059,0,N,1,쉽게,손으로,떨어짐,물고,생긴건,2.78,2.38,2.26,2.04,1.5
ANAL-211104-0059,1,N,1,접착만잘되면짱일듯접착이잘안되네요,좋은상품이네요배송도빠릅니다좋은상품이네요,,,,,,,,
ANAL-211104-0197,1,P,0,딱 가볍고 깔끔하고 사이즈 적당하고아이 옷 정리하기에 너무 좋네요,이사와서 정리중인데 속이 다 시원합니다,박스랑 뚜껑이 잘 맞고 적재하기에도 좋아요,뚜껑도 잘 닫히고 여러개 적재가 가능해서 좋아요,,,,,,
ANAL-211104-0197,1,N,0,주문상품보다 사은품이 먼저 와서 당황했어요주문상품도 상태양호하고 좋았는데 사은품이 더 대박이요 ㅎ그런데 포장상태가 영 엉망이라 4점만 드릴수 있네요,물건은 잘 왔는데 포장이 영 엉망이네요 테이프도 아가드로 되어있구요 전 주문하지도 않은 아가드에서 배송온줄,,,,,,,,
ANAL-211104-0197,1,P,1,베랜다정리잘했습니다,깔끔하고좋습니다사이즈도커서좋아요금요일 저녁에 구매하고 바로 토요일 오전에 배송왔습니다 요즘 갑자기 날씨가 변해서 옷을 정리하려고 수납박스를 찾던중에 사이즈도 적당하고 화이트에 투명뚜껑까지 있어서 딱이다 싶었습니다 배송도 하자없이 잘 왔고 주말에 시간내서 옷장정리했는데 옷이 생각보다 많이 들어가서 깔끔하게 정리가 되었습니다 의류 제습제만 추가로 구매해서 넣어주면 딱 좋을것 같습니다,트롤리에 정리하려고 수납함 구매했어요 s사이즈 쏙 들어가고 아기물건 수납외에 베란다 정리함으로도 실용적이에요 깔끔하게 정리되어 외관상으로도 너무 좋습니다,,,,,,,
ANAL-211104-0143,0,P,0,좋아요,거울,너무,,,1.97,1.33,1.26,,
ANAL-211104-0143,1,P,0,와이드라 뒷자석 아기가 완전 잘보여요덕분에 맘놓고 운전해요,너무 좋아요,배송 빨랐어요저렴하게 잘 구매했습니다,그리고 회전이 되어 운적석에서도 잘 보이네요ㅎㅎ,유용하네요ㅎㅎ좋아요,,,,,
ANAL-211104-0143,1,N,0,카시트 증정용으로 받은게 너무 잘 기울어져서요걸로 구매했는데 튼튼하고 좋네요다만 거울에 비치는 애가 생각보다좀 멀게보이네요,뜯어보진 않앗어요 배송빨라여,아기가 덜 찡얼거려요,좋아요 아직 박스 안뜯어봤지만요,,,,,,
ANAL-211104-0143,0,P,1,좋아요,아기,커서,거울,너무,19.17,16.19,15.27,13.51,8.96
ANAL-211104-0143,1,P,1,세로로 세우고 싶었는데 저희집 차 자체가 그렇게 하기엔 천장이 낮더군요가로로 놔도 생각보다 꽤 넓어보여서 괜찮습니다,싸이즈가 커서 아이가 잘보여요짱인듯합니다뒷자석에 목받침 있어 설치하기 편했습니다,거울 큼직해서 정말 맘에 들어요,카시트 뒤보기 하는데 아기가 안보여서 구매했어요,진작에 설치할걸장거리 운전할때도 애기 뭐하는지 확인가능해서 좋네요,,,,,
ANAL-211104-0143,0,N,1,아기,거울,좋아요,커서,카시트,9.04,7.87,4.95,4.69,4.68
ANAL-211104-0143,1,N,1,운전석뒤가 아닌 조수석뒤에  거울을 설치할경우 잘보인다거울이 없었다면  뒤돌아보아도 뭘하는지  모르고카시트만 보일텐데거울에 아기가 보이니 마음이 놓인다그래도  잘 삿다 생각든다,좋아요,차량 장착 후 제대로 아기 얼굴이 보이지 않네요,요즘 카시트 안앉으려고 하는데 칭얼거리다가도 거울보면서 집중하기도 하고 엄마얼굴보여주면서 같이 노니 좋네요생각지못한 용도로 활용하니 더 좋네요,카시트후방보기라 운전중 아기상태를 확인할수없어서 불안해서샀는데 너무 좋네요,,,,,
ANAL-211104-0127,0,P,0,좋아요,아직,온도,너무,좋네요,4.73,3.93,3.69,3.55,2.99
ANAL-211104-0127,1,P,0,요새 세면대에서 물장난을 많이 치는데여기 빨간불 깜빡거리면 뜨거우니까 조심해야해 하고 알려줬거든요빨간불 나오면 자기가 물을 끄더라구요,온도나와서 좋네요,아직 사용 전인데 잘 되겠죠,온도 체크기능이 별로 사용할 필요가 없어서 일단은 연장만했는데 엉덩이 닦이기 더 편하네요,뜨거우면 빨간불나오는게 좋네용,,,,,
ANAL-211104-0127,0,N,0,물이,너무,아직,온도,아기,2.76,1.69,1.67,1.36,1.22
ANAL-211104-0127,1,N,0,아직 사용은 못해봣어요,센서에 물이 고여있으면 꺼지지 않고 온도와 시간이 계속 체크되는 것 같네요,세면대에 필터해놓은걸 생각못하고 구매해서 쓰질 못해요,잘샀어요,꽉조여도 애기가 몇번 건들면 헐거워지는게 살짝아쉬워요,,,,,
ANAL-211104-0219,0,P,0,좋아요,정리,깔끔,,,3.58,0.77,0.42,,
ANAL-211104-0219,1,P,0,정리하기 좋아요,빠른 배송 감사합니다,정리하기도 쉽고 좋아요,튼튼하고 좋아요,기존에 사용하던거보다 너무 좋아요,,,,,
ANAL-211104-0219,1,N,0,포개놓고 쓰기 불편해서 샀는데 정리가 되는듯합니다,,,,,,,,,
ANAL-211104-0219,1,P,1,생각보다 너비가 좁아서 많이 꼽히진않지만 사이즈별로 두개씩 사서 식기가 많지 않은 신혼부부집엔 괜찮은거 같아요주방이 정리정돈되어져서 마음이 편안하네요,,,,,,,,,
ANAL-211104-0233,0,P,0,좋아요,빠른,,,,2.94,0.69,,,
ANAL-211104-0233,1,P,0,좋아요,배송 빨라요 신랑이랑 둘이서 한시간 공사햇어요,일단 냄새가 나지 않아서 좋네요뒤에 붙이는 양면테이프가 좀 허접하긴 한데 붙이고 일주일이 지난 결과 손으로 잡아당기지 않는이상 떨어지거나하진 않아요,칼라도 더 이쁜 파스텔 칼라들이 있었으면 좋겠어요,티비장이 없어 아기가 티비선을 계속 만지작 거려서 가리려고 샀어요,,,,,
ANAL-211104-0233,0,N,0,만족합니다,같아요,가격대비,티비,,1.7,1.37,1.0,0.53,
ANAL-211104-0233,1,N,0,너무기대하지도 않았지만 뒷면도 까져있고  벽매트는양면테잎도 동봉되는상품이 아니었네요,3만원는 금액에 구입했는데 쿠션감은 있지만 잡착력이 약한 것 같아요,아무한개시켰지만 누가쓰던거 보낸거 같아요,티비장이 없어 아기가 티비밑 전선을 계속 만지려고 해서막아놓으려고 샀어요이거 붙여놓으니 머리 쿵 할 걱정도 없고 잘 샀습니다,푹신해서 잘쓰고있어요,,,,,
ANAL-211104-0233,0,P,1,좋아요,너무,아기가,자꾸,벽에,6.59,4.57,4.14,3.86,3.26
ANAL-211104-0233,1,P,1,마음에 들어요,너무 괜찮네요사실 후기 사진 보니 싼티가 나서 증말 고민 많았거든요근데 무난한 색상으로 선택하고 벽지 색이랑 얼추 비슷 해서 눈에 그리 안띄네요,베란다 시멘트벽이라 잘안붙을까 걱정했는데 접착력 괜찮아요색깔도 깔끔하고 폭신해서 만족해용,좋아요아기방 벽에서 냉기가 나와 주문했어요실내온도 1도 올라갔네요,생각보다 얇네요,,,,,
ANAL-211104-0233,0,N,1,냄새가,너무,벽에,자꾸,아기,5.71,4.65,3.87,3.34,2.66
ANAL-211104-0233,1,N,1,아이들이 잘때 엄청 돌아다니는지라 벽에 머리박는게 일상이였는데 그 걱정 덜었어요음 개인적으로 느낀 단점은 접착부분 벽에 고정해야 하는데 양면테잎으로 붙이게 되어있어서 벽지 망가질까봐 붙이질 못했어요,안전커버로 붙이니 너무  지저분해서 벽매트로 붙일려고 구입했고 여전히 냄새가  오자말자 비닐 뜯어서 밖에 널어두었네요,쏘쏘처음주문해보고 만족스러워서두번째 주문햇어요,쿠션이나배송은빨라요하지만제품질은안좋아요대부분다그래요배송이나 쿠션은 좋아요하지만 가격대비 질은 안좋아요총 8장구매 했는데요옆부분이 찍거나 구멍이 송송 났어요아이가 잘때 벽에 잘 부딪혀서 구매 했는데요이미  신랑이 부착해서요그냥 사용 하는데오보낼때 검수 안하는것 같아요한장은 넘 심해서 제가 그건 빼라고 했네요한장은 교환신청했는데요검수해서 잘 보내주면 좋겠네요후기 처음,오래된상품이온거같아요모서리 부분이 누렇게 변색되서 왔어요,,,,,
ANAL-211104-0274,1,P,1,일단 디자인이 예뻐서 아가가 좋아하구 아직은 약간 크기는하지만 아이는 편안해하더라구요,,,,,,,,,
ANAL-211104-0274,1,N,1,상품이 깨져서 오지만 않았어도 별 5개 줄뻔했네요배송시 제품에 하자가 없는지 확인해서 배송해 주는 절차가 빠진거 같네오 반품합니다, 앉을때마다삐그덕소리나요,,,,,,,,
ANAL-211104-0286,1,P,1,간편하게 이용하기 쉽네요좋습니다,,,,,,,,,
ANAL-211104-0286,1,N,1,우산 여미는부분의 벨크로가 해져서 보수하려고 구매했는데잘 안붙네요ㅠㅠ 벨크로끼리의 접착은 아주 좋은데양면테이프 부분이 우산 천에 잘 안달라붙어서 실패,세개중 1개는 까슬이만 2개가 떡하니 들어있네요,우산 여미는부분의 벨크로가 해져서 보수하려고 구매했는데잘 안붙네요 벨크로끼리의 접착은 아주 좋은데양면테이프 부분이 우산 천에 잘 안달라붙어서 실패,,,,,,,
ANAL-211104-0003,1,P,0,접착력이 좋고 편리합니다,,,,,,,,,
ANAL-211104-0003,1,N,0,만족합니다,,,,,,,,,
ANAL-211104-0283,0,P,1,좋아요,깔끔,변기,쿠션감,가격,2.3,1.55,1.37,1.09,0.58
ANAL-211104-0283,1,P,1,적당하게 앉으면 폭신해서 볼일볼때 좋은거같아요,진짜첫번째 사서 배송다음날 받아서 바로 설치하려는데 아래시트 쪽이 첫번째 사진처럼 뜯어져 있어서 교환요청했고 다시받아서 집정리하느라 한참 확인 못하고 일주일가량이 지난 오늘 다시 뜯었는데 두번째 사진처럼 또 뜯어져 있네요,깔끔해서좋아요디자인 깔끔하고 색상도 화이트라 더 깔끔해서 좋아요화장실은 첫째도 둘째도 깔끔함이잖아요근데 2 아쉬움이있어요,배송빠릅니다 가격대비 좋네요,일어났더니 주름이가서 아예 안없어지네요쭈글쭈글텐션이 다시 살아나야되는데 주름이 계속 안없어지는게 아쉽네요한달 넘게써보니 쿠션감좋고 구김도 잘펴지고 좋아요,,,,,
ANAL-211104-0283,0,N,1,그냥,앉는,부분,제품,푹신,2.11,2.08,2.07,2.03,1.37
ANAL-211104-0283,1,N,1,앉는부분부실제가 산것도 앉는 부분 뜯어지네요추워서 뜯어진게 아니고 제품이 튼튼하지못하네요,두꺼워서 폭신폭신해요,하얀색이라 변색되는 건 감안하고 샀는데붕 뜨는 부분은 생각지도 못한 부분이라 거슬리네요,주문했는데 찢어져서와서 반품할까하다가 괜찮겠지하고 교환받았는데 또 튿어진게왔어요,비추천합니다시골 부모님 집 변기커버 교체해 드릴려고 구입해서 갔는데 커버뚜껑이 찢어져 있고 앉는 부분이 뜨는등 불량품이 왔는데 시골 부모님 댁에 당장 커버를 교체해야돼서 어쩔수 없이 울며겨자 먹기식으로 교체해드렸습니다,,,,,
