ANAL_CODE,KEYWORD_GUBUN,KEYWORD_POSITIVE,SITE_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
ANAL-211104-0268,0,P,1,품질,배송,맘에,가격,비데에도,1.82,1.78,1.67,1.61,1.45
ANAL-211104-0268,1,P,1,좋아요,비데에도 속들어가서 좋아요,디자인은 맘에 드는데 남자아이가 사용하기에는 불편할 것 같아요,,,,,,,
ANAL-211104-0268,1,N,1,저희집 변기가 좀 작아서 사이즈가 안맞아 반품한게 몇개 되는데 이건 맞네요 잘 샀어요 주문한 상품 유일하게 이건 맘에드네요,좋아요 배송 잘 받았구요 요즘 애기 배변훈련하는데 애기도 좋아하고 변기커버에 올려도 빠지지가 않아요 좋아요 많이 파세요,괜찮네요 변기에 안맞을까봐 고민했는데  헐렁하기는 하지만 맞네요 아직 한번도 성공못했지만 앉기는 해요가격대비 좋네요,,,,,,,
ANAL-211104-0268,0,P,1,좋네요,아기,변기,좋아,,1.45,1.25,0.94,0.93,
ANAL-211104-0268,1,P,1,변기에안맞아요잘받았어요,좋아요넘 귀엽고 색도 이쁘고 비데변기에도 크기가 잘 맞아요,사용해보니 괜찮아서 친정에서 쓰려고 하나 더 구입했어요,아이가잘앉으려고해요34세용으로적당해요뒷부분이 공간이 많이 남아서 밀리네요,좋아요,,,,,
ANAL-211104-0268,0,N,1,변기,,,,,1.37,,,,
ANAL-211104-0268,1,N,1,조카를 봐주게 되서 구매했는데 변기위에 올려서 아이가 앉으면 자꾸 빠져요,19개월 아기 외할머니집에 두고 쓸 용도로 구입했어요앉았을때 푹신푹신하고 동물 캐릭터가 그려져 있어서 그런지아기가 자꾸 변기에 앉고싶어 응까응까 하네요저말에 속아서 하루에 15번정도 앉혀줬어요,,,,,,,,
ANAL-211104-0155,0,P,1,좋아,너무,거품,아이가,향도,55.14,47.5,37.91,36.87,27.38
ANAL-211104-0155,1,P,1,거품도 쫀쫀하고 풍성하고 향도 강하지않고 좋아요,이번엔 자몽향으루 사밧어요,배송도 빠르고 정말 써보고 싶었어요,거품나오는 거보다 더좋은거같아요,좋아요,,,,,
ANAL-211104-0155,0,N,1,거품,좋아,너무,아이가,향이,22.43,13.84,13.69,11.98,7.42
ANAL-211104-0155,1,N,1,BEST6살아이 혼자 30분동안 거품 목욕 했어요,민감피부는 아니라 당연히 괜찮을줄 알았는데 넘 아쉽네요,아기가 넘 좋아해서 사봤어요,아이들이 탕목욕을 할 때마다 바디클렌저를 엄청 써서 거품만든다고 그래서 좋아하는 거품으로 실컷 놀아봐라해서 알아보던중  금액도 저렴하구 향도 좋은것 같길래 주문했어요,아이가 거품목욕하는거를 넘좋아하네요,,,,,
ANAL-211104-0155,0,P,1,거품,너무,좋아,향도,향이,25.98,17.03,14.18,8.84,7.97
ANAL-211104-0155,1,P,1,아끼다 똥됩니다팍팍쓰셔서 거품을 즐기세요미끌미끌한게 몸에 코팅되는데 헹굴때 잘헹구고 나오세요씻고나와도살속에베인향이 은은하니 좋아요,향도 강하진 않고 아이 거품목욕 해주기 딱이었어요,좋습니다처음 사봤는데 욕조에 두컵반 넣으니 거품 많이 생겨서 좋네요,아이들이 좋아해요,넘좋아요완전강추합니다손주 거품목욕놀이 하라고 구매했는데 거품도 잘나고향도 강하지않으면서 은은하니 손주한테 좋더라구요이번이 벌써 두번째구입해서 쓰는거네요완전좋아요,,,,,
ANAL-211104-0155,0,N,1,거품이,너무,향이,아이,좋아,10.57,7.16,5.76,4.96,4.39
ANAL-211104-0155,1,N,1,저는 향이 강한거 싫어하는 편인데 얘는 괜찮아요거품이 적당히 풍성한 편이고 시간이 지나면서 사그라드는데 조금 빠르게 느껴질때도 있긴 해요,아이들사용하자마자피부부풀어올랐어요천연성분이라고 해서 구매했는데 이게 어떻게 된일인지 아이들 사용 하자 마자 피부 부풀어 올랐어요,그동안 뭘써도 이렇게 피부가 예민한 아이라고는 모르고 지냈는데 병원다녀왔어요피부 조금이라도 예민한 아이는 패스하셔요,용량도 좋은데 애들이 좋아해서 매일 해달라고하니오래 가지는 않을거같아오,유칼립투스 사용해보고 좋아서 얼마전 8천원대로할인하길래 냉큼 구매했는데 할인 상품 이라서 그런건지 뽑기 운이 없는건지 유칼립투스보다 거품이 넘 빨리 사그라 들어서 실망했네요,,,,,
ANAL-211104-0076,0,P,1,좋아요,좋습니다,좋네요,튼튼하고,빠르고,3.6,2.32,1.84,1.33,1.05
ANAL-211104-0076,1,P,1,재구매매우 좋아요,짧은거도 나왔음 좋겠어요,화면 그대로고요주문한 상품 모두 만족해요사은품도 맘에 들어요많이 파시고요또 사러 올께요,좋네요,좋아요,,,,,
ANAL-211104-0076,0,N,1,좋아요,아기,만족,,,3.46,1.62,1.0,,
ANAL-211104-0076,1,N,1,무당벌레도 사고 이거도 샀는데 아가가 있어서 피아노 뚜껑을 피아노랑 연결해서 앞으로 못넘어오개 했어요,생각했던거 보다는 크기가 커서 약간 놀라긴 했으나필요에 의해 구입했으니 다 붙였어요아기가 못여네요,튀어나온 부분이나 긁힐만한 부분없이 안전해보여요 ㅈㅊㄴㅎㄴㄹㄴㅊㄴㄹㅈㅎㅈㅊㄴㅊㄴㄹㅌㅎㄴㄹㅈㄹㅈㅎ,늘 쓰던 제품이에요길어서 어디든 붙여서 사용할 수 있어요심지어 튼튼하기까지해서 아기는 절대 못여네요,화장실에서 쓰는 흡착형인줄 알았는데 제가 잘못 봤어요,,,,,
ANAL-211104-0076,1,P,1,배송 좋아요 잘쓸께요,진짜리뷰잘안쓰는데진심이상품은개선이필요해서남김진짜실망임 한시간도 안되서 뜯음잘못하면 문열려고 하다가 애기손가락 낄것같음진심 이제품은 많은 개선이 필요함,잠금장치 세번째 쓰는건데 이게 젤 좋아요양면테잎도 쓰리엠이라 잘붙어요은근 힘줘서 열어야 되서 아기가 열기 힘들듯설치전에 시험삼아 열어보다 손톱 부러졌어요 설치후에는 딱 좋은 강도로 열쳐요 설치하고 열어보세요,불량한상품입니다이거 사지마세요,,,,,,
ANAL-211104-0076,0,N,1,아들이,냉장고문,돈이,붙인,제품,1.57,1.51,1.51,1.0,1.0
ANAL-211104-0076,1,N,1,18개월 아기가 한번에 엽니다,만 12개월 된 아들이 하도 냉장고 문을 열기에 구매해 봤는데정말 짜증나요너무 쉽게 열어버리네요이건 뭐 붙인거나 안 붙인거나 똑같으니 비싼 제품은 아니지만 돈이 정말 아깝습니다환불받고 싶어요,5살 49개월 아들이 자꾸 아이스크림을 꺼내먹어서 냉장고에 붙이려 사봤는데 냉장고문을 확 여니까 그냥 다 떨어져요,,,,,,,
ANAL-211104-0100,1,N,1,연질몰드인데 딱딱해서 쓰기힘들고 직경 1cm도 아닙니다랜선한개도 빡빡하게 겨우 들어감멀티탭선은 보통 악력으로 못 넣어요,,,,,,,,,
ANAL-211104-0122,0,P,1,좋아요,유모차,사용하,핸드폰,설치,2.11,1.46,1.43,1.3,0.6
ANAL-211104-0122,1,P,1,잘 받았습니다,잘 사용하고 있습니다,조심해서 사용하면 편리할듯합니다,유모차에 설치하려고 샀어요매번 손으로 들고다니니 불편해서요,핸드폰 여미는게 아주 좋네요,,,,,
ANAL-211104-0122,0,N,1,좋아요,산책하는,설치,,,2.43,1.05,1.0,,
ANAL-211104-0122,1,N,1,편하고 좋아요,다른거 쓰고 있었는데 자꾸 돌아가서 바꿨는데 요건 고정이 잘되어 있네요,진짜 별거 아닌거 같은데 산책하는 시간이 조금더 편리해지고 윤택해진느낌이에요,,,,,,,
ANAL-211104-0122,0,P,1,눌러,같아,좋아,,,1.25,0.99,0.92,,
ANAL-211104-0122,1,P,1,휴댜폰 올려두고 손으로 벌어진 양옆 바를 눌러서 밀착 고정 시키면 됩니다 등받이쪽이생각보다 짧아서 노트 끼우니 불안해 보였는데 그래도 꽉 잡아줘서 안떨어지네요,이런게필요했는데만족해요아주 꽉 잡아주는 느낌은 아니니 꼭 잘 눌러주셔야 되요 그래도 잘  눌러주면 안전합니다,,,,,,,,
ANAL-211104-0122,1,N,1,저렴한 금액에 잘 구매 했어요차에서 사용 할려구 구매 했어요근데 폰이 크면 고개를 자꾸 떨구네요신랑이 살포시 불편 하다 하네요전에는 제품이 자꾸 잘 떨어져서 불편했는데이번꺼는 에어컨쪽에는 잘 끼워져 있는데360도 돌려지는 거라앞에 조여지는게 좀 부실 해서 인사를 잘 하는거 같아요좀 아쉽긴 하네요그래도 금액에 만족한 상품입니다,,,,,,,,,
ANAL-211104-0055,0,P,0,좋아요,좋네요,배송,아기가,좋습니다,52.87,12.77,9.89,8.85,8.64
ANAL-211104-0055,1,P,0,재구매재구매해요,아주 맘에 쏙 들어요,재구매잘사용하고있어요,고급 안전하고 좋아요,두툼하고 좋은거같아요,,,,,
ANAL-211104-0055,0,N,0,아기가,좋아요,자꾸,너무,아이가,7.24,6.4,4.02,3.92,3.37
ANAL-211104-0055,1,N,0,안전할것 같은데 아기가 자꾸 떼려고 하네요,쿠션감도 좋고 접착력도 좋아요,모서리보호대는 비싼감이있네요,자꾸 뜯으려는 사람이 있지만 아직 버티고 있습니다,두툼하고 좋아요,,,,,
ANAL-211104-0055,0,P,0,좋아요,모서리,너무,좋네요,아기가,24.1,11.48,8.33,7.84,6.03
ANAL-211104-0055,1,P,0,두꺼워서 좋네요,상품평에 아기가 뜯는다고 되어있던데 그건 아직 모르겠고 깔끔한 디자인과 도톰함 아주 맘에 들어요,제품자체는 만족스러운데 9갤 아가라 그런지 이로 물어뜯으면 뜯겨요,뜯었을때는 냄새가 조금 나지만 시간 지나니 괜찮고붙이기도 쉽고 두툼해서 만족하고 있어요,좋네요,,,,,
ANAL-211104-0055,0,N,0,아기가,모서리,너무,자꾸,그냥,14.11,8.39,6.25,4.72,4.57
ANAL-211104-0055,1,N,0,몰딩 모서리에 붙였는데 생각했던것보다 커서 보호대만 생뚱맞게 나와있어요,아이가 며칠전 책상 모서리에 눈 주변을 부딪쳐서 급하게 주문했어요,모서리만 딱 보호할수있어서 크게 지저분해보이지도않구요,접착력은그냥그렇고3살아이가잡아당겼다고바로찢어짐3살 아기가 쭉 잡아 당겼는데 바로 찢어졌네요,제품이그냥하자에요양면테이프가 제품에 붙질 않아요,,,,,
ANAL-211104-0094,0,P,0,감사합니다,빠른,깔끔,,,2.13,1.32,1.0,,
ANAL-211104-0094,1,P,0,박스가 구겨지면서 관도 같이 구부러져서 왔네요,빠른배송 만족합니다,,,,,,,,
ANAL-211104-0255,0,P,1,붙이,바닥,바르,장판,,1.09,1.0,0.96,0.92,
ANAL-211104-0255,1,P,1,작업이쉽고가격도좋습니다정말 대만족입니다,재질이좋고 두껍네요,붙일 때 차분히 선 잘 맞추시면서 붙이세요,잘받았습니다,,,,,,
ANAL-211104-0255,1,N,1, 구매이유 도배와 장판을 새로했는데 이음새부분이 맞지 않아 굽도리로 가려주기 위해 구매 사용후기  이런 제품 사용하는데 똥손인데 너무 쉽게 붙일수 있었고 색상도 화이트라 집이 깔끔해보여 좋습니다다만 지속력이 얼마나 갈지는 두고봐야할것 같아요,새하얀 화이트가 아닌 누런 화이트라서새로 바른 벽지와 안 어울리네요,,,,,,,,
ANAL-211104-0054,0,P,1,좋아요,좋네요,재구매,좋습니다,모서리,52.41,10.4,9.8,9.0,8.88
ANAL-211104-0054,1,P,1,좋아요,배송이 엄청 빠르네요,쿠션감 굿굿,만족합니다,재구매좋아요,,,,,
ANAL-211104-0054,0,N,1,아기가,모서리,좋아요,너무,자꾸,5.58,5.16,5.11,3.74,3.57
ANAL-211104-0054,1,N,1,둥이들 걸어다니면서 모서리에 찍힐까봐 얼른 구매 합니다,폭신폭신해서 아이가 다치지 않아요,재구매다이에서 하나하나씩 사느니 여기서 한번에 사는게 훨씬 좋네요애기가 자꾸 서랍을 열고 부딪히고 해서 샀는데 너무 좋아요,붙이기가 좀 힘들게 되어있어요,애기가 너무나 쉽게 뜯어버려요,,,,,
ANAL-211104-0054,0,P,1,좋아요,모서리,좋네요,좋습니다,생각,4.33,3.91,2.03,1.85,1.79
ANAL-211104-0054,1,P,1,폭이 좁은 곳은 보호대를 조금 잘라내서 사용했어요,양면테이프도 삼키려해서 어찌나 놀랬던지이 제품은 쿠션감이 있어서 날카로운 모서리부분이 가려져서 안심이에요,모서리도 부드럽고 퐁신해요울집 블랙 가구마다 모서리 책임 갑,인테리어를 방해하지않는 선에서 하고싶어서 구매햇어오,좋습니다,,,,,
ANAL-211104-0054,0,N,1,아기가,양면테이프,있는,바로,제품,3.69,3.28,2.25,1.96,1.86
ANAL-211104-0054,1,N,1,양면테이프 접착력이 너무 안좋아요,붙이려다가 하나 찢어지는거보고 조심조심 붙였어요,별로에요전에 썼던 코너보호대보다 뭐랄까 약간  탱탱하지도 않고 흐물흐물하다고해야하나요,거실장없이 벽걸이 티비만 있는데걷기 시작하는 아기라 모서리에 부딪힐까봐 샀어요붙이자마자 기다렸다는듯이 바로떼버림요몇번시도하다가 그냥 위에 붙여놨어요의미없는 또 한쪽은 떼다가 찢어졌네요,색상아 별로고 견고하지 않아요,,,,,
ANAL-211104-0009,0,P,0,좋아요,색상,문에,튼튼,만족,3.48,2.01,1.14,1.08,1.0
ANAL-211104-0009,1,P,0,좋아요,색상은 선택의 여지가 없이 주황색인데 용도면에서 선택한거라 상관은 없어요,깔끔한 파스텔톤이라 어느 문에서나 다 어울릴듯 싶네요좀 말랑말랑하긴 한데  문에 딱 맞아요,문이 바람때문에 갑자기 닫혀도 소리가 안 나서 너무 좋아요,가볍게 쓰기 좋아요,,,,,
ANAL-211104-0009,0,N,0,문을,주황으로,튀네,같습,좋습니다,1.91,1.37,1.14,1.12,1.05
ANAL-211104-0009,1,N,0,튼튼하고 좋아요,잘쓰고 있어요,그런데 마감처리가 안된건지 고무가 여기저기 울퉁불퉁 붙어 있어요,매번찢어지면또삽니다,반품 귀찮아서 그냥 쓰긴 하지만 재구매는 안할 것 같습니다,,,,,
ANAL-211104-0009,0,P,0,문에,제품,필요,좋아,구입했,1.61,1.5,1.47,1.15,1.12
ANAL-211104-0009,1,P,0,요즘 문 쾅 소리에도 층간소음 이야기하더라구요문에 스티커 자국도 안 남고  필요할 때  끼워서 사용하고  문 가까이  있는 제품  만들어  주에요,병원에서 쓰는거보고 바로 주문했네요너무 좋아요,문에 착색됐다 그래서 걍 별 기대 안핸는데 기대가 없어서 인지 전 만족합니다전에 피망모양은 구입한날 찢어먹어서 그것보단 오래쓰면 다행이라 생각하고 있었는데 이제 안찢어지는걸 알고 문도 안닫아서 더이상 안사도 될거 같아요,폭신폭신 이쁘고 튼튼하고 아주 맘에 들어 아들방문에  끼우려고 또 샀습니다,병원에서 병실문에 끼운 것을 보고 어디서 파는지 궁금했는데 쿠팡에서 팔기에 얼른 구입했지요,,,,,
ANAL-211104-0009,0,N,0,이건,충격,도어쿠션,모양,좋아,1.78,1.0,0.82,0.82,0.81
ANAL-211104-0009,1,N,0,이거쓰다딴거는못쓰겠어요견고하고잘안찢어지네요이거 쓰다 딴거는 못쓰겠어요,도어쿠션은이런거사야함다른 폭식한애들은 바람쎄게불면 부러지는데 이건 튼튼해요,박살나요사지마세요예전 그 재질이아니에요그냥 박살납니다,기존에 사용 하던 u자 모양은 쉽게 부서졌는데요,고민말고 사세요내구성 좋아요,,,,,
ANAL-211104-0120,0,P,0,아이가,아직,만족합니다,베이지,너무,1.94,1.39,1.0,1.0,0.73
ANAL-211104-0120,1,P,0,아직 차에 설치해보진 않았는데 색상자체가 너무 예뻐서 아주 만족합니다,만족합니다,,,,,,,,
ANAL-211104-0120,1,N,0,사길 잘했어요 잘때마다 목이 꺽이고했는데 확실히 덜해요,튼튼하기는 하지만 어색한지 아이들이 자꾸 손대서 삐뚤삐둘해집니다 익숙해지면 많이 도움될 듯 해요,,,,,,,,
ANAL-211104-0120,1,P,0,쿠션감도 좋고 쿠션 사이즈도 적당하고 좋은거 같습니다 제가 직접 누워봤지만  어른이 사용해도 무방할 사이즈 입니다,,,,,,,,,
ANAL-211104-0120,1,N,0,설치가 조금 어렵게 느껴졌으나 그건 내가 조립바보라서설치 간단하고 좋아용아이가 정말루 맘에 들어합니다 이제 목 안꺾인다면서,,,,,,,,,
